,Filename,Truth,Inference,CER-upd,CER-2-u,,,CER,CER2
1304,images/a01-113-s02-01.png.jpg,"ceiling on health spending and started charges , Mr. Brown",ceiling on health spending and started charges. Mr. Brown,3.44,2.6,,,3.448275862,2.608695652
1305,images/a06-110-s01-01.png.jpg,"of considerable authority , "" he","of considerable authority, "" he",3.12,3.17,,,3.125,3.174603175
1306,images/c02-082-s00-01.png.jpg,in Moderato Cantabile ( curiously trans-,in Moderato Cantabile ( curiously trans-,0,0,,,0,0
1307,images/r03-084-s01-00.png.jpg,It 's a rule of I.I.I.,# It's a rule of I.I.I.,13.63,9.3,,,13.63636364,9.302325581
1308,images/a03-059-s03-01.png.jpg,"year or not , Mr. Pearson , with his party","year or not, Mr. Pearson, with his party",4.76,4.81,,,4.761904762,4.819277108
1309,images/b04-066-s00-00.png.jpg,One more demonstration of the industry's recovery .,One more demonstration of the industry's recovery.,1.96,1.98,,,1.960784314,1.98019802
1310,images/a06-124-s02-02.png.jpg,"than 163,000,000 of the banks' money is now frozen in the","than 163,000,000 of the banks' money is now frozen in the",0,0,,,0,0
1311,images/p02-027-s02-00.png.jpg,""" I say ! """,""" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,281.81,271.42,,,281.8181818,271.4285714
1312,images/g06-047r-s00-00.png.jpg,"This remarkable man of medicine , whom Sir Francis","This remarkable man of medicine, whom Sir Francis",2,2.02,,,2,2.02020202
1313,images/l01-065-s01-02.png.jpg,afterwards .,afterwards.,8.33,8.69,,,8.333333333,8.695652174
1314,images/d04-016-s01-00.png.jpg,Such,such,25,14.28,,,25,14.28571429
1315,images/g06-011i-s04-00.png.jpg,"What a gay ,","hat a gay,",16.66,17.39,,,16.66666667,17.39130435
1316,images/c06-103-s00-07.png.jpg,verbal variety and not the visual,verbal variety and not the visual,0,0,,,0,0
1317,images/a03-020-s00-02.png.jpg,claims to be his representative in,claims to be his representative in,0,0,,,0,0
1318,images/h04-071-s00-01.png.jpg,but rose in 1957 when the subsidy on welfare and national dried,but rose in 1957 when the subsidy on welfare and national dried,0,0,,,0,0
1319,images/h04-000-s00-00.png.jpg,"Nevertheless , average net family income","Nevertheless, average net family income",2.5,2.53,,,2.5,2.53164557
1320,images/j01-066-s00-02.png.jpg,isolated after this has been carried out .,isolated after this has been carried out.,2.38,2.4,,,2.380952381,2.409638554
1321,images/a01-043u-s03-01.png.jpg,Weaver of New York .,Weaves of New York.,10,7.69,,,10,7.692307692
1322,images/r06-103-s01-01.png.jpg,"reported her to the police , and then jumped","reported her to the police, and then jumped",2.27,2.29,,,2.272727273,2.298850575
1323,images/e07-072-s02-03.png.jpg,bituminized paper pots which are used on,bituminized paper pots which are used on,0,0,,,0,0
1324,images/r03-050-s00-00.png.jpg,"His aspect was as dusty as his office , with scurf","His aspect was as dusty as his office, with scurf",2,2.02,,,2,2.02020202
1325,images/r03-035-s01-01.png.jpg,"up , then , Mrs. - er - Buttery ? ""","up, then, Mrs. - er - Buttery? """,8.57,8.69,,,8.571428571,8.695652174
1326,images/h04-078-s02-01.png.jpg,four or more children the levels of adequacy for all,four or more children the levels of adequacy for all,0,0,,,0,0
1327,images/r02-117-s07-00.png.jpg,Nobody 's tired .,Nobody's tired.,11.76,12.12,,,11.76470588,12.12121212
1328,images/m04-123-s05-00.png.jpg,The beleaguered passengers peered out of,The beleaguised passengers revered out of,10,6.32,,,10,6.329113924
1329,images/m01-110-s01-03.png.jpg,detection .,detectorism.,45.45,23.8,,,45.45454545,23.80952381
1330,images/c06-103-s00-08.png.jpg,slapstick .,slapstick.,9.09,9.52,,,9.090909091,9.523809524
1331,images/p06-069-s01-01.png.jpg,"up from that first ideal , and how","up from that first ideal, and how",2.94,2.98,,,2.941176471,2.985074627
1332,images/b06-082-s02-02.png.jpg,of Nato .,of Nato.,11.11,11.76,,,11.11111111,11.76470588
1333,images/d01-052-s00-00.png.jpg,THE Fourth Gospel was almost certainly,THE Fourth Gospel was almost certainly,0,0,,,0,0
1334,images/k04-017-s03-02.png.jpg,had been standing near them .,had been standing near them.,3.44,3.5,,,3.448275862,3.50877193
1335,images/l01-030-s02-01.png.jpg,and Dackson's daughter .,and Jackson's daughter.,8.33,6.38,,,8.333333333,6.382978723
1336,images/n04-195-s05-01.png.jpg,I 'll tell my editor that the story 's a dead bird .,I'll tell my editor that the story's a dead bird.,5.76,5.82,,,5.769230769,5.825242718
1337,images/e06-041-s00-00.png.jpg,The Bow-wave Theory .,The Bow-wave Theory.,4.76,4.87,,,4.761904762,4.87804878
1338,images/b06-082-s01-01.png.jpg,the use of nuclear weapons and nuclear strategy,the use of nuclear weapons and nuclear strategy,0,0,,,0,0
1339,images/r06-103-s01-02.png.jpg,off a cliff near Monte Carlo .,off a cliff near Monte Carlo.,3.33,3.38,,,3.333333333,3.389830508
1340,images/f04-024-s01-00.png.jpg,At a spot on the embankment between,it a spot on the embankment between,2.85,1.44,,,2.857142857,1.449275362
1341,images/a04-010-s00-01.png.jpg,Admiralty House meeting will be made in the,Admiralty House meeting will be made in the,0,0,,,0,0
1342,images/f01-075-s01-01.png.jpg,identified as elementary sensations .,identified as elementary sensations.,2.7,2.73,,,2.702702703,2.739726027
1343,images/r06-044-s01-00.png.jpg,"Monsieur H , for instance , had been clubbed and","Monsieur H, for instance, had been clubbed and",4.16,4.21,,,4.166666667,4.210526316
1344,images/l07-118-s02-00.png.jpg,""" She , "" he corrected .",""" She, "" he corrected.",8.33,8.51,,,8.333333333,8.510638298
1345,images/r03-002-s01-03.png.jpg,tent of utter innocence .,tent of utter innocence.,4,4.08,,,4,4.081632653
1346,images/r06-049-s00-02.png.jpg,but there was no Monsieur V.,but there was no Monsieur V.,0,0,,,0,0
1347,images/e07-072-s00-02.png.jpg,still in greatest demand .,still in greatest demand.,3.84,3.92,,,3.846153846,3.921568627
1348,images/n04-052-s05-00.png.jpg,""" Have a",""" I Have a",25,26.66,,,25,26.66666667
1349,images/a02-042-s01-04.png.jpg,police and 16 armoured cars .,police and 16 armoured cars.,3.44,3.5,,,3.448275862,3.50877193
1350,images/a06-075-s00-04.png.jpg,for negotiations with a view to joining,for negotiations with a view to joining,0,0,,,0,0
1351,images/c03-003a-s02-02.png.jpg,"Mr. Joshua Logan , attempted but failed to create","Mr. Joshua Logan, attempted but failed to create",2.04,2.06,,,2.040816327,2.06185567
1352,images/k03-144-s03-01.png.jpg,is a sign of life - very encouraging ! ',"is a sign of life - very encouraging! """,5,3.79,,,5,3.797468354
1353,images/e04-095-s00-01.png.jpg,and this is the time to check before making fast,and this is the time to check before making fast,0,0,,,0,0
1354,images/m06-067-s00-00.png.jpg,' You are too foul to live ! ' Haris growled .,' You are too foul to live!'Harris growled,13.04,12.08,,,13.04347826,12.08791209
1355,images/d06-011-s02-00.png.jpg,As I shall suggest in a,as I shall suggest in a,4.34,2.22,,,4.347826087,2.222222222
1356,images/g06-018b-s00-00.png.jpg,"When the sailing season was past , he sent","When the sailing season was past, he sent",2.38,2.4,,,2.380952381,2.409638554
1357,images/f04-074-s02-02.png.jpg,into the path of some train ?,into the path of some train?,3.44,3.5,,,3.448275862,3.50877193
1358,images/k04-119-s03-02.png.jpg,was on the door .,was on the door.,5.88,6.06,,,5.882352941,6.060606061
1359,images/b04-040-s05-01.png.jpg,does not want his daughter to marry a Scotsman .,does not want his daughter to marry a Scotsman.,2.08,2.1,,,2.083333333,2.105263158
1360,images/m04-123-s02-00.png.jpg,And,and,33.33,20,,,33.33333333,20
1361,images/f04-039-s01-01.png.jpg,for a man who had been seen leaving the train,for a man who had been seen leaving the train,0,0,,,0,0
1362,images/p06-088-s05-00.png.jpg,Elation,lathor,42.85,30.76,,,42.85714286,30.76923077
1363,images/n04-000-s02-00.png.jpg,John gave a short laugh .,John gave a short laugh.,4,4.08,,,4,4.081632653
1364,images/g06-045o-s00-09.png.jpg,Hahnemann .,stalmenians.,72.72,42.85,,,72.72727273,42.85714286
1365,images/l04-153-s04-01.png.jpg,the Director of Public Prosecutions I know pretty,the Director of Public Prosecutions I know pretty,0,0,,,0,0
1366,images/b06-008-s01-01.png.jpg,"are another stage in the cloak operation ,","are another stage in the cloak operation,",2.38,2.4,,,2.380952381,2.409638554
1367,images/a01-030x-s03-00.png.jpg,""" I",n.,100,80,,,100,80
1368,images/l03-004-s01-00.png.jpg,The thug collapsed with a whistling,The thing collapsed with a whistling,5.71,4.34,,,5.714285714,4.347826087
1369,images/a06-025-s04-01.png.jpg,agreed to postpone operation of the sub-,apced to postpone operation of the sub-,7.5,5.06,,,7.5,5.063291139
1370,images/f04-087-s00-00.png.jpg,"On the Sunday , the day of her death , she had gone out in the","ON the Sunday, the day of her death, she had gave out in the",8.06,5.69,,,8.064516129,5.691056911
1371,images/e06-041-s01-01.png.jpg,"that all fishing gear , when moving ,","that all fishing gear, when moving,",5.4,5.47,,,5.405405405,5.479452055
1372,images/b04-066-s01-00.png.jpg,As,ats,100,100,,,100,100
1373,images/a06-119-s00-01.png.jpg,sixth successive week - this,sixth successive week - this,0,0,,,0,0
1374,images/b04-107-s02-02.png.jpg,administration .,administration.,6.25,6.45,,,6.25,6.451612903
1375,images/r06-035-s00-01.png.jpg,reading .,reading.,11.11,11.76,,,11.11111111,11.76470588
1376,images/d06-011-s01-04.png.jpg,is unwise .,is unwise.,9.09,9.52,,,9.090909091,9.523809524
1377,images/d04-012-s02-02.png.jpg,"prayer says : "" What am I ? A worm "" , he","prosyer says : "" What am I? A worm, "" he",14.63,11.11,,,14.63414634,11.11111111
1378,images/h07-066b-s01-01.png.jpg,of the abnormal age structure of the new town,of the abnormal age structure of the near town,4.44,3.37,,,4.444444444,3.370786517
1379,images/g07-000a-s00-02.png.jpg,SAYING THAT IT WAS INCORRECT THROUGHOUT .,saying that it was incorrect throughout,87.8,46.91,,,87.80487805,46.91358025
1380,images/a03-043-s01-02.png.jpg,of Canada as a Prime Minister ?,of Canada as a Prime Minister?,3.22,3.27,,,3.225806452,3.278688525
1381,images/m04-190-s08-01.png.jpg,"Thomas , isn't it , "" as though they didn't really think","Thomas, isn't it, "" as though they didn't really think",3.57,3.6,,,3.571428571,3.603603604
1382,images/r03-026-s00-05.png.jpg,of lovely-ugly to be coldly elegant in .,of lovely-ugly to be coldly elegant in.,2.5,2.53,,,2.5,2.53164557
1383,images/c03-003d-s01-01.png.jpg,"throughout in terms of the cinema , and again","throughout in terms of the cinema, and again",2.22,2.24,,,2.222222222,2.247191011
1384,images/p03-057-s08-00.png.jpg,But if Nigel,But if Nigel,0,0,,,0,0
1385,images/c03-081e-s00-00.png.jpg,"Arguably , the dramatist has committed a","Arguably, the dramatist has committed a",2.5,2.53,,,2.5,2.53164557
1386,images/j04-053-s01-00.png.jpg,The,the,33.33,20,,,33.33333333,20
1387,images/h07-078-s00-07.png.jpg,"especially in the finishing trades , has made","especially in the finishing trades, has made",2.22,2.24,,,2.222222222,2.247191011
1388,images/p02-131-s00-00.png.jpg,Now let him go and you won't have to wait,Now let him go and you won't have to wait,0,0,,,0,0
1389,images/p03-103-s02-01.png.jpg,couldn't believe it .,couldn't believe it.,4.76,4.87,,,4.761904762,4.87804878
1390,images/b06-023-s02-00.png.jpg,By 1963 the Germans plan to have,By 1963 the Germans plan to have,0,0,,,0,0
1391,images/c02-003-s02-03.png.jpg,"Bru""cke , "" and he also appears in the","Bru""cke, "" and he also appears in the",2.63,2.66,,,2.631578947,2.666666667
1392,images/m03-020-s01-02.png.jpg,"no matter how bad it felt , the fire you know , or a","no matter hour bad it felt, the fire you know, or a",7.69,6.79,,,7.692307692,6.796116505
1393,images/g06-050o-s02-02.png.jpg,"gentle and charming character , even-tem-","gentle and charming characters, even - tea -",12.19,9.87,,,12.19512195,9.87654321
1394,images/h07-025-s01-03.png.jpg,"shops for every thousand people ,","shops for every thousand people,",3.03,3.07,,,3.03030303,3.076923077
1395,images/m01-049-s02-00.png.jpg,"Then , abruptly , he drew himself up","Then, abruptly, he drew himself up",5.55,5.63,,,5.555555556,5.633802817
1396,images/g07-003a-s00-03.png.jpg,IS SATIRICAL :,is satirical :,78.57,40.74,,,78.57142857,40.74074074
1397,images/b01-038-s00-00.png.jpg,"Certainly , the rise is very small .","Certainly, the rise is very small.",5.55,5.63,,,5.555555556,5.633802817
1398,images/e01-059-s01-03.png.jpg,"Paris - a blouse , delicate gloves or a fine","Paris - a blouse, delicate gloves or a fine",2.27,2.29,,,2.272727273,2.298850575
1399,images/g07-042-s00-03.png.jpg,"divorce , that her father , ' Mad Jack Byron ' , was","divorce, that her father, "" had Jack Byron, "" was",13.46,9.7,,,13.46153846,9.708737864
1400,images/a04-092-s01-02.png.jpg,serving the hitherto cordial relations between the,serving the hitherto cordial relations between the,0,0,,,0,0
1401,images/g01-074-s00-00.png.jpg,London was again in turmoil ; but this time,London was again in turmoil ; but this time,0,0,,,0,0
1402,images/p03-040-s03-00.png.jpg,"If I am free , though ,","If I am free, though,",8.69,8.88,,,8.695652174,8.888888889
1403,images/c03-003a-s01-04.png.jpg,"characters to their background , which bring","characters # to their background, which bring",6.81,6.89,,,6.818181818,6.896551724
1404,images/g06-047m-s00-06.png.jpg,Europe .,Europe 0,12.5,6.66,,,12.5,6.666666667
1405,images/c03-094d-s00-10.png.jpg,and suitably gaudy colour .,and suitably gaudy colour.,3.7,3.77,,,3.703703704,3.773584906
1406,images/l04-170-s01-02.png.jpg,medical evidence and the fingerprint chaps . ',medical evidence and the fingerprint chops?,10.86,8.79,,,10.86956522,8.791208791
1407,images/k04-010-s02-02.png.jpg,"stairs , she became aware of someone","stairs, she became aware of someone",2.77,2.81,,,2.777777778,2.816901408
1408,images/g06-045o-s00-00.png.jpg,In April of that year his first wife's bro-,In April of that year his first wife's brother,9.3,8.23,,,9.302325581,8.235294118
1409,images/c06-116-s03-00.png.jpg,According to the script she was once,According to the script she was once,0,0,,,0,0
1410,images/d05-013-s06-01.png.jpg,minor except for the new section on the Sacraments,minore except for the new section on the Sacramento,4,3.03,,,4,3.03030303
1411,images/g06-026o-s01-01.png.jpg,that I have an Italian who is perhaps,that I have an Italian who is perhaps,0,0,,,0,0
1412,images/a04-000-s00-01.png.jpg,on Mr. Harold Macmillan to join the,on Mr. Harold Macmillan to join the,0,0,,,0,0
1413,images/a03-020-s01-00.png.jpg,"Souphannouvong , leader","Southampton among, leader",39.13,26.66,,,39.13043478,26.66666667
1414,images/h07-084-s00-03.png.jpg,"the industrial # selection scheme , and only as a last","the industrial or selection scheme, and only as a last",5.55,4.67,,,5.555555556,4.672897196
1415,images/b05-042-s01-04.png.jpg,"audio-TV training techniques , he can be switched","audio-TV training techniques, he can be switched",2.04,2.06,,,2.040816327,2.06185567
1416,images/k04-106-s00-03.png.jpg,"gathered about it , cooking their frugal meal .","gathered about it, cooking their fungal meal",10.63,8.6,,,10.63829787,8.602150538
1417,images/h07-080-s00-02.png.jpg,business to the new towns moved with them and,business to the new towns moved with them and,0,0,,,0,0
1418,images/h07-057a-s01-04.png.jpg,opportunities offered by the new towns .,opportunities offered by the new towns.,2.5,2.53,,,2.5,2.53164557
1419,images/g06-031c-s04-03.png.jpg,"that the Commons House upon a dissolution , which","that the Commons House upon a dissolution, which",2.04,2.06,,,2.040816327,2.06185567
1420,images/d01-049-s00-00.png.jpg,The one real weakness of the Commentator's,The one real weakness of the Commentator's,0,0,,,0,0
1421,images/c04-105-s03-02.png.jpg,show business .,show business.,6.66,6.89,,,6.666666667,6.896551724
1422,images/a01-038x-s03-00.png.jpg,They said they regarded,They said they regarded,0,0,,,0,0
1423,images/g06-047c-s01-01.png.jpg,"Neapolitan , Dr Giuseppe Mauro , whom Anglesey","Neapolitan, Dr Giuseppe Mauro, whom Anglesey",4.34,4.39,,,4.347826087,4.395604396
1424,images/k07-176-s02-02.png.jpg,love and want him .,level and want him.,15.78,13.51,,,15.78947368,13.51351351
1425,images/f01-085-s00-00.png.jpg,There have been many conflicting tendencies in,There have been many conflicting tendencies in,0,0,,,0,0
1426,images/e01-032-s01-00.png.jpg,Although we assess lace-making as one of,Although we are a sex lace-making as one of,17.5,12.65,,,17.5,12.65822785
1427,images/k07-122-s00-00.png.jpg,To observe the colour rise in her cheek,To observe the colour rise in her cheek,0,0,,,0,0
1428,images/n01-036-s02-00.png.jpg,It seemed almost incredible that,It seemed almost incredible that,0,0,,,0,0
1429,images/n04-202-s04-01.png.jpg,lying in pairs alongside the jetty at Fort Blockhouse .,lying in pairs alongside the jetly at Ford Blackhouse.,7.27,4.58,,,7.272727273,4.587155963
1430,images/r02-089-s04-00.png.jpg,"' You 're later than usual , aren't you ? '",""" You're later than usual, aren't you? """,11.62,9.41,,,11.62790698,9.411764706
1431,images/a04-006-s02-03.png.jpg,"security affairs , were brought in , the two","security affairs, were brought in, the two",4.54,4.59,,,4.545454545,4.597701149
1432,images/k04-103-s00-02.png.jpg,breaking of the aqueducts during the barbarian invasions,breaking of the aqueducts during the barbarian invasions,0,0,,,0,0
1433,images/h02-008-s02-01.png.jpg,"Department of Health for Scotland , the Home Office and","Department of Health for Scotland, the home office and",5.45,3.66,,,5.454545455,3.669724771
1434,images/g06-011o-s05-00.png.jpg,"At Rome , every other man was","At Rome, every other man was",3.44,3.5,,,3.448275862,3.50877193
1435,images/f01-053-s00-00.png.jpg,The job of the teacher is to set the learner's,The job of the teacher is to set the learner's,0,0,,,0,0
1436,images/a03-073-s02-03.png.jpg,own called Veronique which they would,own called Veronique which they would,0,0,,,0,0
1437,images/a04-010-s02-02.png.jpg,morning .,morning.,11.11,11.76,,,11.11111111,11.76470588
1438,images/a01-096u-s04-00.png.jpg,I am horrified and amazed,I am horrified and amazed,0,0,,,0,0
1439,images/g06-037f-s03-02.png.jpg,shown themselves seventeen years before had had the slightest effect .,shown themselves seventeen years before had had the slightest effect,2.85,2.87,,,2.857142857,2.877697842
1440,images/d03-112-s02-01.png.jpg,paradise at his disposal but he is,paradise at his disposal but he is,0,0,,,0,0
1441,images/c03-003b-s01-00.png.jpg,It has been conceived,It has been conceived,0,0,,,0,0
1442,images/j04-115-s01-03.png.jpg,carrier was added and the analytical,carrier was added and the analytical,0,0,,,0,0
1443,images/c04-017-s01-01.png.jpg,think hard and long before his next jump into the,think hard and long before his next jump into the,0,0,,,0,0
1444,images/g06-011h-s04-00.png.jpg,"What a gay , lively people , and","that a gay, lively people, and",9.37,7.93,,,9.375,7.936507937
1445,images/c03-003c-s01-04.png.jpg,"characters to their background , which bring the","characters to their background, which bring the",2.08,2.1,,,2.083333333,2.105263158
1446,images/n04-084-s02-00.png.jpg,""" A pressman is always on the job . ""","A pressman is always on the job. """,8.1,8.21,,,8.108108108,8.219178082
1447,images/g06-031m-s01-00.png.jpg,' I tremble !,""" I tremble!",15.38,12,,,15.38461538,12
1448,images/a01-122-s02-01.png.jpg,to the welfare food scheme .,to the welfare food scheme.,3.57,3.63,,,3.571428571,3.636363636
1449,images/b04-000-s02-02.png.jpg,attacked in a score of countries .,attacked in a score of countries.,2.94,2.98,,,2.941176471,2.985074627
1450,images/l07-085-s03-00.png.jpg,"I 'm determined to go , and by myself ,",I'm determined to go and by myself,12.82,12.98,,,12.82051282,12.98701299
1451,images/p02-150-s03-03.png.jpg,for Gavin at the way he was behaving as she,For Gavin at the way he was Behaving as she,4.65,2.35,,,4.651162791,2.352941176
1452,images/b06-032-s02-03.png.jpg,policy which brought disaster in 1939 .,policy which brought disaster in 1899,10.25,7.79,,,10.25641026,7.792207792
1453,images/e01-119-s05-01.png.jpg,across palm and behind forefinger ( Fig. 4 ) .,across palm and behind for-finger ( Fig. 4 ).,4.34,3.29,,,4.347826087,3.296703297
1454,images/g06-037k-s01-00.png.jpg,"Sir R. Peel was here , I","Sir R. Peel was here, I",4.16,4.25,,,4.166666667,4.255319149
1455,images/g07-000b-s01-03.png.jpg,' immediately carried into effect ' - not in spite of himself,"' Immediately arrived into effect'"" as it in spite of himself",14.75,9.09,,,14.75409836,9.090909091
1456,images/e06-046-s01-01.png.jpg,"wave of disturbance , it is obvious that without something","wave of disturbances, it is obvious that without something",1.72,0.86,,,1.724137931,0.869565217
1457,images/c03-016a-s02-00.png.jpg,In such,In such,0,0,,,0,0
1458,images/e04-062-s04-03.png.jpg,shilling .,"shilling,",20,15.78,,,20,15.78947368
1459,images/b06-004-s01-03.png.jpg,pattern of British Government connivance became,pattern of British Government connivance became,0,0,,,0,0
1460,images/a01-007x-s01-00.png.jpg,Most Labour sentiment,Most Labour sentiment,0,0,,,0,0
1461,images/a01-063u-s03-02.png.jpg,to America anyway .,to America anyway.,5.26,5.4,,,5.263157895,5.405405405
1462,images/f03-182-s01-01.png.jpg,are a novice ?,are a novice?,7.14,7.4,,,7.142857143,7.407407407
1463,images/a01-011x-s01-02.png.jpg,"Rhodesia , but the Colonial Secretary , Mr. Iain","norussia, but the Colonial Secretary, Mr. Iain",14.58,9.47,,,14.58333333,9.473684211
1464,images/h02-024-s01-01.png.jpg,ascertained that the incidence of this irregular-,ascertained that the incidence of this irregular-,0,0,,,0,0
1465,images/m04-007-s03-02.png.jpg,pretty little Morfydd Owen ; Mr. Stanley Hayball,pretty little Morfydd Owen ; Mr. Stanley Hayball,0,0,,,0,0
1466,images/m01-022-s02-01.png.jpg,"Steve looked at him his mouth suddenly snapped shut ,","Steve looked at him his mouth suddenly snapped shot,",3.77,2.85,,,3.773584906,2.857142857
1467,images/a01-068u-s00-01.png.jpg,that they cannot pay more than 357million,that they cannot pay more than 357million,0,0,,,0,0
1468,images/c03-096a-s02-01.png.jpg,hopes that he is not asking us to believe,hopes that he is not asking us to believe,0,0,,,0,0
1469,images/b04-040-s02-01.png.jpg,"did his best for them , even driving them to a new house .","did his best for them, even driving them to a new house",5.17,5.21,,,5.172413793,5.217391304
1470,images/e04-022-s02-01.png.jpg,to the frame and its edges planed off,to the frame and its edges planed off,0,0,,,0,0
1471,images/m03-033-s03-01.png.jpg,"to other day , my lord .","to other other day, my loud.",37.5,34.04,,,37.5,34.04255319
1472,images/a05-004-s00-00.png.jpg,"Short of wearing the same uniform , which is","Short of wearing the same uniform, which is",2.27,2.29,,,2.272727273,2.298850575
1473,images/n06-201-s00-00.png.jpg,I couldn't quite see how all this fitted in,I couldn't quite see how all this fitted in,0,0,,,0,0
1474,images/h01-007-s00-02.png.jpg,"the question , was the date of termination","the questions, was the date of determination",7.14,6.02,,,7.142857143,6.024096386
1475,images/h07-000-s01-00.png.jpg,It is the policy of the corporations to charge full rack-,It is the policy of the corporations to change full rack-,1.75,0.88,,,1.754385965,0.884955752
1476,images/r02-089-s05-02.png.jpg,for the labels from half a hundredweight of,for the labels from half a hundredweight of,0,0,,,0,0
1477,images/a03-054-s03-03.png.jpg,"ernment in recent sessions , he is","ernment in recent sessions, he is",2.94,2.98,,,2.941176471,2.985074627
1478,images/a01-000u-s00-02.png.jpg,is to be made at a meeting of Labour,is to be made at a meeting of Labour,0,0,,,0,0
1479,images/p06-052-s04-00.png.jpg,Now there was no-,Now there was no-,0,0,,,0,0
1480,images/n03-097-s02-00.png.jpg,"He 'll wreck ! """,the'll speak I'll,62.5,32.25,,,62.5,32.25806452
1481,images/d04-047-s01-02.png.jpg,"the wish of the Lord , failing to serve the","the wish of the Lord, failing to serve the",2.32,2.35,,,2.325581395,2.352941176
1482,images/g06-011n-s04-02.png.jpg,town .,finn.,66.66,45.45,,,66.66666667,45.45454545
1483,images/a06-075-s00-05.png.jpg,"the Community . ""","the Community. """,5.88,6.06,,,5.882352941,6.060606061
1484,images/n03-079-s01-00.png.jpg,"3"" Big blow , Judge , "" re-","3"" Big blow, Judge, "" re-",7.4,7.54,,,7.407407407,7.547169811
1485,images/d06-003-s00-00.png.jpg,Even worse is to laugh .,Even worse is to laugh.,4.16,4.25,,,4.166666667,4.255319149
1486,images/a04-072-s00-03.png.jpg,disarmament in Europe .,disarmament in Europe.,4.34,4.44,,,4.347826087,4.444444444
1487,images/m04-019-s02-01.png.jpg,"said wretchedly , wiping his hands on his","said wretchedly, wiping his hands on his",2.43,2.46,,,2.43902439,2.469135802
1488,images/m01-032-s01-00.png.jpg,Her face took on,Her face hook on,6.25,3.22,,,6.25,3.225806452
1489,images/a02-093-s03-01.png.jpg,to hold the door open for modifications to the,to hold the door open for modifications to the,0,0,,,0,0
1490,images/r06-062-s02-04.png.jpg,"early smells , the dark bosoms of","early smells, the dark bosoms of",3.03,3.07,,,3.03030303,3.076923077
1491,images/l01-050-s06-00.png.jpg,He did as he was told .,He did as he was told.,4.34,4.44,,,4.347826087,4.444444444
1492,images/n03-120-s03-01.png.jpg,inches .,inches.,12.5,13.33,,,12.5,13.33333333
1493,images/f07-006-s00-00.png.jpg,How many centuries later did the mercenary in,How many centuries later did the mercenary in,0,0,,,0,0
1494,images/g01-070-s00-01.png.jpg,the results disappointing - a tax estimated,the results of supporting a tax estimated,18.6,14.11,,,18.60465116,14.11764706
1495,images/d04-081-s01-01.png.jpg,means in the day-time ; all the days of,means in the day-time ; all the days of,0,0,,,0,0
1496,images/h07-063b-s00-01.png.jpg,floors over shops in some of the town centres for,floors over ships in some of the town centres for,2.04,1.03,,,2.040816327,1.030927835
1497,images/e04-099-s01-01.png.jpg,lengths of 8 ft. by 4 ft. ply for this,lengths of 8 ft. by 4 ft. ply for this,0,0,,,0,0
1498,images/a01-003x-s02-01.png.jpg,that the House of Lords should be abolished and,that the House of Lords should be abolished and,0,0,,,0,0
1499,images/b03-114-s00-00.png.jpg,"In any case , fahrenheit need not lose heart .","In any case, fahrenheit need not lose heart.",4.34,4.39,,,4.347826087,4.395604396
1500,images/m03-013-s03-00.png.jpg,I 've got a queer,I've got a queer,5.88,6.06,,,5.882352941,6.060606061
1501,images/l04-052-s04-02.png.jpg,said in a low voice .,said in a low voice.,4.76,4.87,,,4.761904762,4.87804878
1502,images/g07-074a-s01-05.png.jpg,failed to leave her audience agape with,failed to leave her audience a game with,5.12,3.89,,,5.128205128,3.896103896
1503,images/c04-000-s02-00.png.jpg,""" He 'll have the limelight , they 'll give him the girls -",""" He'll have the limelight, they'll give him the girls -",5.08,5.12,,,5.084745763,5.128205128
1504,images/k03-157-s03-00.png.jpg,The Prime Minister continued in his flippant,The Prime Minister continued in his flippant,0,0,,,0,0
1505,images/g06-045h-s00-03.png.jpg,that it was being cultivated with extraordinary,that it was being cultivated with extraordinary,0,0,,,0,0
1506,images/j07-009-s01-04.png.jpg,greater part of the surface area could be made up,greater part of the surface area could be made up,0,0,,,0,0
1507,images/p03-112-s06-00.png.jpg,""" Well , don't .",""" Well, don't",18.75,19.35,,,18.75,19.35483871
1508,images/g01-083-s01-00.png.jpg,"It was determined that 100,000","It was determined that 100,000",0,0,,,0,0
1509,images/c04-044-s00-00.png.jpg,"This plot to rob a French millionaire of 300,000","This plot to rob a French millionaire of 300,000",0,0,,,0,0
1510,images/g06-037m-s02-02.png.jpg,history of Anglesey's unceasing search for an,history of Anglesey's unceasing search for an,0,0,,,0,0
1511,images/a04-054-s03-00.png.jpg,This was why the Labour Party did not think it right,This was why the Labour Party did not think it right,0,0,,,0,0
1512,images/h07-071-s01-06.png.jpg,industries .,industries.,8.33,8.69,,,8.333333333,8.695652174
1513,images/b03-087-s00-01.png.jpg,agreement is signed .,agreement is signed.,4.76,4.87,,,4.761904762,4.87804878
1514,images/n04-190-s02-01.png.jpg,"fitting fractured . ""","fitting fractured. """,4.76,4.87,,,4.761904762,4.87804878
1515,images/a01-053x-s03-02.png.jpg,nomination before it can be considered by the,nomination before it can be considered by the,0,0,,,0,0
1516,images/d01-104-s01-01.png.jpg,the elder Pliny tells of the use of papyrus in roll-making .,the older Pliny tells of the use of papyrus in roll-making.,3.33,2.52,,,3.333333333,2.521008403
